Layer,Code,Name,Parent Account,Type,Allow Reconciliation,Active,Pending,Status
Layer 5,31110009,Interest Earned on Advance against Inland Bill [C&S],31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110010,Interest Earned on Secured Overdraft (Others)-Business [C&S],31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110011,Interest Earned on Secured Overdraft (lP)-Business [C&S],31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110012,Interest Earned on Secured Overdraft (Garments) [C&S],31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110901,Interest Income on Discontinued Continuous Loans <C & S>,31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31111001,Interest Earned on MTB SME Cash Credit Hypo,31111,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31111002,Interest Earned on MTB Revolving Loan,31111,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31111004,Interest Earned on MTB Microfinance enterprise Revolving Loan,31111,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31111005,Interest Earned on MTB Light Engineering Revolving Loan,31111,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31111006,Interest Earned on MTB IT Genious Revolving Loan,31111,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31111007,Interest Earned on MTB Krishijat Revolving Loan,31111,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31112001,Interest Earned on Foreign Cheque Purchased,31112,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31112002,Interest Earned on Inland Cheque Purchased,31112,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31113001,Interest Earned on Balance with other Bank <Cont. Acctts> (BDT),31113,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31113004,Interest Earned on Balance with other Bank <SND Acctts> (BDT),31113,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31113002,Interest Earned on Balance with other Bank <FD Acctts> (BDT),31113,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31114004,Interest Earned on Balance with Agent Bank <SND Acctts> (BDT),31114,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31115001,Interest Earned on Bill Discounting USD (OBU) Foreign,31115,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31115002,Interest Earned on UPAS/ Buyer's Credit USD (OBU),31115,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31115003,Interest Earned on Bill Discounting USD (OBU) Inland,31115,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31116001,Interest Earned on Credit Cards,31116,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31117001,Interest Earned on Debit Balance in Liability Accounts,31117,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31118001,Interest Earned [Rebate] on Balance with Nostro Banks in FC USD <Cont. Accounts>,31118,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31118002,Interest Earned on Balance with Nostro Banks in FC GBP,31118,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31118003,Interest Earned on Balance with Nostro Banks in FC EUR <Cont. Accounts>,31118,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31119001,Interest Earned on MTB Microfinance Agri Revolving Loan,31119,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31120001,Interest Earned on MTB Krishi DL,31120,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201001,Penal Interest Earnedon MTB Auto Loan,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201002,Penal Interest Earnedon MTB Home Loan,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201003,Penal Interest Earnedon MTB Home Equity Loan,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201004,Penal Interest Earnedon MTB NRB Home Loan,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201005,Penal Interest Earnedon MTB Neer,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201006,Penal Interest Earnedon MTB Personal Loan,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201007,Penal Interest Earnedon MTB Professional Loan,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201008,Penal Interest Earnedon Consumer Financing,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201009,Penal Interest Earned on MTB EDU Finance (TL) Unsecured,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201010,Penal Interest - MTB EDU Finance- Secured TL,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201011,Penal Interest Earned on MTB Life Line,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201012,Penal Interest Earned on MTB Cash Line <RTL>,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201013,PIE on MTB Home Loan (Staff),31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201014,PIE on MTB Home Equity Loan (Staff),31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201015,PIE on MTB Neer (Staff),31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201901,Penal Interest Earned on MTB Personal Loan <DST>,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201902,Penal Interest Earned on MTB Home Loan <DST>,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201903,Penal Interest Earned on MTB Home Equity Loan <DST>,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201904,Penal Interest Earned on Home Loan refinance,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201905,Penal Interest Earned on Auto Loan (Old),31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201906,Penal Interest Income on Retail Term Loan Discontinued Products,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31202001,Penal Interest Earnedon Car Loan (Employee),31202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31202002,Penal Interest Earnedon Employees House Building Loan,31202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31202003,Penal Interest Earnedon Staff Loan Against Prov. Fund,31202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31201016,Penal Interest Earned on Staff Personal Loan,31201,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203001,Penal Interest Earnedon House Building Loan <Developer>,31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203002,Lease Finance (Monthly) Rental Earned <Penalty>,31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203003,Lease Finance (Qtly) Rental Earned <Penalty>,31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203004,Penal Interest Earnedon House Building Loan <Commercial>,31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203005,Penal Interest Earnedon Term Loan Non-Industrial,31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203006,Penal Interest Earnedon Term Loan Industrial,31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203007,Penal Interest Earnedon House Building Loan-Residential [C&S],31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203008,Penal Interest Earnedon Term Loan-IPFF Fund,31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203009,Penal Interest Earnedon Term Loan-LTFF,31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203010,Penal Interest Earnedon Term Loan-by OBU USD,31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203011,Penal Interest Earned on Converted Term Loan fm Term Loan [C&S],31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31203012,Penal Interest Earned onConverted Term Loan fm DL & Continuous Loan [C&S],31203,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204001,Penal Interest Earnedon MTB Digoon,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204002,Penal Interest Earnedon Small Business Loan Scheme,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204003,Penal Interest Earnedon MTB Youth Line,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204004,#ERROR!,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204005,Penal Interest Earnedon Microfinance Scheme (Ent. -TL) <SME>,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204006,Penal Interest Earnedon MTB Bhagyaboti <Re-finance>,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204007,Penal Interest Earnedon MTB Gunaboti <Pre-finance>,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204008,Penal Interest Earnedon MTB Green Energy,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204009,Penal Interest Earnedon MTB IT Geniuos,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204010,Penal Interest Earnedon MTB Krishijat,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204011,Penal Interest Earnedon MTB Light Engineering,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204012,Penal Interest Earned on MTB Small Business Loan Scheme Unsecured,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204013,Penal Interest Earnedon MTB Sachal,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204014,Penal Interest Earned on MTB Green Energy Unsecured,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204015,Penal Interest Earned on MTB Krishijat (TL) Unsecured,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204016,Penal Interest Earned on MTB Light Engineering (TL) Unsecured,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204018,Penal Interest Income on MTB Abason,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31204017,Penal Interest Income on MTB Commercial Space Finance,31204,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31205001,Penal Interest Earnedon Microfinance <Agri-TL>,31205,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31205002,Penal Interest Earned on MTB Krishi TL,31205,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206001,Penal Interest Earned on Demand Loan General,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206002,Penal Interest Earned on Demand Loan Forced,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206003,Penal Interest Earned on Demand Loan Short Term,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206004,Penal Interest Earned on Demand Loan Time,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206005,Penal Interest Earned on Payment Against Document,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206006,Penal Interest Earned on Payment Against Document (B-to-B),31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206007,Penal Interest Earned on Inland Doc. Bill Purchased <Sight>,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206008,Penal Interest Earned on Inland Doc. Bill Discounted <Usance>,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206010,Penal Interest Earned on Foreign D.B Purchased <Sight>,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206011,Penal Interest Earned on Foreign D.B Discounted <Usance>,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206013,Penal Interest Earned on Loan Against Trust Receipt,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206014,Penal Interest Earned on Advance Against Cash Incentive,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206015,Penal Interest Earned on Cash Against Document DL,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206016,Penal Interest Earned on Secured Overdraft Garments DL,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206017,Penal Interest Earned on Packing Credit,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206018,Penal Interest Earned on Secured Overdraft Genl Business DL,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206019,PIE on FDBP - Advance Against Collection Bill,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31206020,PIE on IDBP - Advance Against Collection Bill,31206,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31207001,Penal Interest Earnedon EDF Loan <USD>,31207,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31208001,Penal Interest Earnedon Demand Loans against Rural Credit,31208,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31208002,Penal Interest Earnedon MTB Supply Chain Finance <SME> DL,31208,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31208003,Penal Interest Earnedon MTB Mousumi,31208,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31209001,Penal Interest Earnedon Secured Overdraft against Bank's own TD,31209,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31209002,Penal Interest Earnedon Secured Overdraft against other Bank's TD,31209,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31209003,Penal Interest Earnedon Secured Overdraft against Shares etc.,31209,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31209004,Penal Interest Earnedon MTB EDU Finance - Over Draft (Revolving),31209,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31209005,Penal Interest Earnedon MTB Cash Line <ROD>,31209,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210001,Penal Interest Earnedon Corp Cash Credit Hypo,31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210002,Penal Interest Earnedon SOD (Shares & Debentures) C&S,31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210003,Penal Interest Earnedon SOD (FO) WBD C&S,31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210004,Penal Interest Earnedon Secured Overdraft Work/ Supply Order C&S,31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210005,Penal Interest Earnedon Secured Overdraft Pay Order C&S,31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210006,Penal Interest Earnedon Secured Overdraft Real Estate C&S,31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210012,Penal Interest Earnedon Secured Overdraft Garments C&S,31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210007,Penal Interest Earnedon Secured Overdraft [General] Business C&S,31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210010,Penal Interest Earned on Secured Overdraft (Others)-Business [C&S],31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210011,Penal Interest Earned on Secured Overdraft (lP)-Business [C&S],31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31210901,Penal Interest Income on Discontinued Continuous Loans <C & S>,31210,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31211001,Penal Interest Earnedon MTB SME Cash Credit Hypo,31211,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31211002,Penal Interest Earnedon MTB Revolving Loan,31211,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31211004,Penal Interest Earnedon MTB Microfinance enterprise Revolving Loan,31211,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31211005,Penal Interest Earnedon MTB Light Engineering Revolving Loan,31211,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31211006,Penal Interest Earnedon MTB IT Genious Revolving Loan,31211,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31211007,Penal Interest Earnedon MTB Krishijat Revolving Loan,31211,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31213001,Penal Interest Earned/ overdue on Foreign Cheque Purchased,31213,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31213002,Penal Interest Earned/ overdue on Inland Cheque Purchased,31213,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31215001,Penal Interest Earnedon Bill Discounting USD (OBU),31215,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31215002,Penal Interest Earnedon UPAS/ Buyer's Credit USD (OBU) foreign,31215,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31215003,Penal Interest Earnedon Bill Discounting USD (OBU) Inland,31215,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31216001,Penal Interest Earnedon MTB Microfinance Agri Revolving Loan,31216,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31217001,Penal Interest Earned on MTB Krishi DL,31217,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31301001,Interest on MTB General Account,31301,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31401001,Interest Earned on Call Money Placement BDT,31401,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31402001,Interest Earned on Call Money Placement USD,31402,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31402002,Interest Earned on Call Money Placement GBP,31402,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31403001,Interest Earned on Term Placement BDT,31403,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31404001,Interest Earned on Term Placement USD,31404,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31404002,Interest Earned on Term Placement GBP,31404,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31405001,Interest Earned on Short Term Placement USD,31405,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31405002,Interest Earned on Short Term Placement GBP,31405,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31406001,Interest Earned on Short Term Placement BDT,31406,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31407001,Interest on Bangladesh Bank Foreign Currency Clearing A/c,31407,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31408001,Interest on Placement to Off-Shore Banking Unit USD,31408,Treasury Income,,TRUE,FALSE,Approved
Layer 5,31409001,Interest Income on Overnight Lending BDT,31409,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32101001,Treasury Bill at Redemption,32101,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32101002,Amortization of HFT Securites Treasury Bill,32101,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32101004,Capital Gain on Sale of Treasury Bill,32101,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32101005,Gain from Repo (Treasury Bill),32101,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32101006,Interest on Treasury Bond,32101,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32101008,Capital Gain on Sale of Treasury Bond,32101,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32101009,Gain from Repo (Treasury Bond),32101,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32101010,Coupon Interest of Treasury Bond (Repo),32101,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32101011,Underwriting Commission on Treasury Bill/ Bond,32101,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32101013,Interest on Reverse REPO,32101,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32201001,Interest on Investment in Commercial Paper,32201,Treasury Income,,TRUE,FALSE,Approved
Layer 5,32202001,Income from Bond,32202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,32202002,Capital Gain from Investment in Shares,32202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,32202003,Dividend Income from Investment in Shares,32202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,32202004,Capital Gain from Mutual Fund,32202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,32202005,Income from Debentures,32202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,32202006,Dividend Income from Mutual Fund,32202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,32202007,Income from Investment in Subsidiaries,32202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,32202008,Income from Other Investments,32202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101001,Inland Remittances (DD/TT),33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101002,Pay Order Issued,33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101003,Commission on IPO Collection,33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101004,Foreign Remittance (FDD/TC),33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101005,Online Service,33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101007,POS Commission,33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101008,RTGS Commission,33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101009,Comm. on OBC/IBC <SC> Inland Cheque Collection,33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101010,Comm. on FSC <Foreign Cheque Collection>,33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101011,Comm. on CP <Inland Cheque Purchased>,33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33101012,Comm. on FCP <Foreign Cheque Purchased>,33101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33102001,Collection Commission - Import,33102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33102002,Collection Commission - Export,33102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33102003,Commn on Bills Purchased,33102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33102004,Commn on Bank Guarantee,33102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33102005,L.C. (Advising/Transfer),33102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33102006,Comm. on Acceptance of Bill _ VAT Applicable,33102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33102007,Comm. on Acceptance of Bill - VAT Not Applicable,33102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33102008,Commission on LC - VAT applicable,33102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33102009,Commission on LC -VAT-Not Applicable,33102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33102010,Commission on Shipping Guarantee,33102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33103001,Commission on Exchange House,33103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33104001,Commn on Bank Guarantee USD <for OBU>,33104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,33201001,Exchange Gain on Foreign Currency,33201,Treasury Income,,TRUE,FALSE,Approved
Layer 5,33202001,Income on Forex Deal,33202,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34101001,Rent on Lockers,34101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34101002,Rent on Godown,34101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34101003,Rent on Others,34101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34102001,Godown Insurance Recoveries,34102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34102002,Postage Recoveries,34102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34102003,Telex/TP/Telegram/SMS Recoveries,34102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34102004,Printing and Stationary Charges Recovery,34102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34102005,Incidental Charge Recoveries,34102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34102006,Legal Charge Recoveries,34102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34102007,SWIFT Charges Recoveries,34102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34102008,Recovery of NID varification charges,34102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34102009,Locker Insurance Premium Recoveries,34102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34102010,CVP Charge Recoveries,34102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34103001,Annual Service Charge <Cards>,34103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34103003,Cards Replacement Charge,34103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34103005,Cheque Processing Fees - Credit Card,34103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34103006,Late Payment Charge - Credit Card,34103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34103007,Transaction Charge - Credit Card,34103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34103013,Credit Card Insurance Premium,34103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34103014,Mark Up Fees,34103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34103017,Monthly Protection Plan,34103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34103015,Card Acquiring Income (ATM),34103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34103016,POS Issuer Fee,34103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34104001,Early Settlement Fee on MTB Auto Loan,34104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34104002,Early Settlement Fee - MTB Neer,34104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34104003,Early Settlement Fee on MTB Personal Loan,34104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34104004,Early Settlement Fee on MTB Home Equity Loan,34104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34104005,Early Settlement Fee on MTB Home Loan,34104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34104006,Early Settlement Charge others,34104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34105001,Loan Processing Fee- MTB Auto loan,34105,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34105002,Loan Processing Fee - MTB Neer,34105,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34105003,Loan Processing Fee- MTB Personal loan,34105,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34105004,Loan Processing Fee- MTB Home Equity loan,34105,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34105005,Loan Processing Fee- MTB Home loan,34105,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34105006,Loan Processing Fee others,34105,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34106001,Partial Payment Fee- MTB Auto Loan,34106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34106002,Partial Payment Fee- MTB Home Loan,34106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34106003,Partial Payment Fee- MTB Personal Loan,34106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34106004,Partial Payment Fee- MTB Home Equity Loan,34106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34106005,Partial Payment Fee - MTB Neer,34106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107001,Processing Fees,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107002,Partial Settlement Fees,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107003,Early Settlement Fees,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107004,Loan Application Fees,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107005,Rescheduling Fees,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107006,Security Replacement Fees,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107007,Loan Reduction & Security Partial Release,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107008,Excess Over Limit (EOL) Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107009,Guarantor Change Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107010,Certificate Issuance Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107011,Documentation Waiver Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107012,Loan Type Conversion Fees,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107013,Transfer Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107014,Standing Instruction Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107015,Account Closing Fees,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107016,A/c Maintenance Fees,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107017,Time Extension Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107018,CPV Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107019,Doc. Exception Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107020,Postage Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107021,Other Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107022,Interest Reduction Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107023,Documentation Deferral Charges,34107,Income Accounts,,TRUE,FALSE,Approved
